user,item,rating,timestamp
AE5XUCNY6M7KF,B001CHRHKQ,5,1217462400
AZAR7JJ9GF6Y6,B001CHRHKQ,5,1255824000
A736IT2Y37CBR,B001CHRHKQ,5,1291939200
A2MK7DSZHKOW9V,B001CHRHKQ,5,1252022400
AXJ0MU44C2FSM,B001CHRHKQ,5,1255651200
A1YEBGS5DPW7E2,B001CIB5YE,5,1247011200
A383T2CT6WK5RG,B001CJB0WA,4,1221868800
AOSACFKCPD3AP,B001CJQ8YU,5,1248998400
AMSY38QHB7W0Q,B001CJQ8YU,2,1247443200
AZ86NDYKUJHWV,B001CLFV2I,4,1266883200
AH9NTMZFGMZGE,B001CLFV2I,5,1323648000
A3BGA7LVOCP1NT,B001CLPVTG,4,1256947200
A3KKKF24UIRJ4B,B001CLPVTG,5,1378252800
A35BG5IEJL3MGJ,B001CLPVTG,4,1268870400
A21XJBHFWPD8U8,B001CM2R3I,5,1252713600
A34HWCY2R6VTWD,B001CP4F12,4,1245801600
A34NF9JOOJNE1I,B001CS5SA6,5,1258588800
A3S2DHWGSMEDUQ,B001CS5SA6,3,1291507200
AG71XEJ7VYT1R,B001CSZSBK,5,1295136000
A1MFTR5SVKI6WR,B001CSZSBK,4,1354492800
A23QYFV90U00XK,B001CSZSBK,4,1378771200
AP2I1YG9BJQ13,B001CSZSBK,3,1365206400
AI33E7DA69KHG,B001CSZSBK,3,1355270400
A2V1QB9YKSRJ6S,B001CSZSBK,5,1399939200
A1QG3JF3CN7QFQ,B001CSZSBK,5,1400284800
A3O1FVLUD9X1XC,B001CSZSBK,5,1321747200
A2X5OJ4OVHQ47M,B001CVH9YG,4,1254873600
A3OKART9MN9KN1,B001CVH9YG,4,1295654400
A51XRCVYL2YRB,B001CVL0TG,1,1246060800
A13OI4X2W5JN2H,B001CZRX0W,1,1258848000
AIBSWIEGJHCF7,B001CZRX0W,2,1218153600
A2826BDYSVNSEA,B001CZRX0W,1,1231027200
AK4R8GGPGFOWN,B001D14ORK,5,1248134400
A1GN3SISEA2HLL,B001D1BC66,5,1273276800
A20DZX38KRBIT8,B001D1QSJ2,1,1276128000
AHG5093NEJDPA,B001D41TJS,5,1354579200
A2COJ7ADLRUYO2,B001D4JZEO,4,1291420800
A284FMOG4G2ZDZ,B001D4KX04,5,1304812800
AFDC5KCDBJSUW,B001D8WNH6,2,1273363200
A1EQ08CDO4X05P,B001D9ZV3I,5,1364774400
AKBKXHOVY59G3,B001DBPYYC,4,1251676800
A1C89TIP4Q1J79,B001DBPYYC,3,1244851200
A9M33KDF07VST,B001DBPYYC,4,1244419200
AEPA6KN7BR8TJ,B001DBPYYC,5,1326758400
A21HNO3RIZ96VQ,B001DBPYYC,2,1251936000
A3DDW8QW5LR28P,B001DBPYYC,5,1249344000
A2SQOHZPL9IY75,B001DBYQPK,5,1223510400
A1DLLXDYYBSJU,B001DBYQPK,1,1249516800
A2JFOOK6B5PUYU,B001DBYQPK,5,1273881600
A38SVL1CDFHN6,B001DBYQPK,4,1235174400
A22YNQZMEEKORB,B001DBYQPK,2,1219449600
A1GVIITO5PAX04,B001DFFGVO,3,1229126400
ABJ88W2O1BQHK,B001DK4JUS,5,1245542400
A3T8H5O0CZL8X8,B001DK4JUS,5,1244678400
A2GMYFT8DKWCY7,B001DK4JUS,1,1246838400
A2377RETTS0A6T,B001DK4JUS,5,1265760000
A1TU2NJ1X6DWKQ,B001DKGU0A,5,1233878400
AXTGVH3N3M61D,B001DKICJM,2,1298332800
A31OISBL1BOB13,B001DKIS5A,5,1233705600
A278LEQK1TEPVB,B001DKJRY6,4,1223683200
A27GCV8T3C9PRL,B001DL961E,1,1294531200
A1JYBF7TCX4OQG,B001DL961E,5,1262822400
A38VTGEMZ9A5HJ,B001DL961E,1,1325635200
A2RNJ70EP9YO3I,B001DL961E,2,1263772800
AH6KEGN5WGOA6,B001DL961E,1,1275609600
A13T4T3QOSII3I,B001DL961E,4,1294531200
A1MU1Q5TO0TKMQ,B001DL961E,1,1235779200
A1SXCGBJ9JW2MO,B001DL961E,4,1275350400
ASVEYFLP0SNUZ,B001DL961E,5,1247702400
A3HFZ98A640W36,B001DL961E,2,1295568000
A12YKXZ3D66IE0,B001DO01RO,4,1294704000
A2GKFYK7QKPUS6,B001DO01RO,5,1223769600
A3MO8ABHF30P3H,B001DO01RO,5,1232323200
A1K2JLVX7EKA38,B001DO55IE,5,1365120000
A1YZ1QWMYNU3Q6,B001DRGDZ0,5,1348704000
AW03SE2R05T0E,B001DRGDZ0,5,1280880000
A2UGKG8D9TILCT,B001DRGDZ0,5,1359936000
A2RRQBJQ7NGYJC,B001DRGDZ0,4,1297555200
A2LV1IIBG7YJ8N,B001DRGDZ0,4,1370649600
A1KAKOMLXS038G,B001DRGDZ0,4,1328486400
AXFIMPKHMNFKO,B001DRGDZ0,2,1308009600
A2C1GBKFORV3M6,B001DRGDZ0,4,1283385600
A1JHUWW5QXQRWB,B001DRGDZ0,5,1306886400
A1G01LLIVV4PQN,B001DRGDZ0,1,1361923200
ACT1EPHFS9E7V,B001DRGDZ0,2,1282953600
A1WUC1QQAOEW14,B001DRXXQW,3,1305417600
A16RDI90I2QEQ2,B001DSSJJ2,4,1344556800
A24R0PJJJPZ591,B001DTGW5Y,3,1238025600
A2XLIVI0N0NMS5,B001DTGW5Y,5,1248652800
A3CQZNLH76BH7C,B001DXKGE8,4,1230076800
AG6J9R75EFBHQ,B001E0FPFK,4,1234569600
A1YF2SELVFEP9Q,B001E1K9C8,5,1370390400
A3BAET0SISSAEI,B001E1K9C8,5,1316908800
A3SN658Q80B84L,B001E3UAAC,5,1247788800
A1YEBGS5DPW7E2,B001E3WDOS,5,1247788800
AJY9WZ6UP7MKD,B001E53WYQ,3,1237593600
A2SL9XMQEZW2CC,B001E53WYQ,1,1232323200
A1LGXVEPBZKRZS,B001EAQSN8,5,1314748800
A2KWYUVAEBO0Q5,B001EAUX1Q,1,1366848000
AAAB7N0X6W0F3,B001ED9ZEO,5,1233619200
A25642G694FUBF,B001EE71GC,3,1224806400
A2ISPOGKT5B59S,B001EGYMG2,5,1221609600
A39TCNIYBPJW77,B001EGYMG2,1,1285372800
A37BH2LC8SLX9B,B001EH55HG,1,1256169600
A9JLTD9HFXNLF,B001EH55HG,1,1357862400
A1CLN345L8X7DF,B001EH55HG,5,1252454400
A1T03RC05I8MZW,B001EH55HG,1,1253318400
A2D4BQH4USTIS,B001EH55HG,1,1247443200
A3ME7DUR6WIZTL,B001EH55HG,2,1268006400
A1M4H1TQP4H45Y,B001EH55HG,5,1261440000
A29JX0TRDUJFRW,B001EH55HG,4,1265155200
A3FSCVWROFMXB5,B001EH55HG,2,1255305600
A2GXTGHVG8OHGZ,B001EH55HG,4,1355097600
A8GQ90Z9GU6MK,B001EH55HG,4,1266192000
A1YJNZB9OZ5KEF,B001EH55HG,4,1246665600
A35L5QMDMS2972,B001EH55HG,5,1258329600
A1BIXMPU7D1U7F,B001EH55HG,3,1389657600
A1UWM1WDL6PXUI,B001EH55HG,2,1269907200
AB83NX9D3EGSY,B001EH55HG,3,1261958400
A1P2AE3Q28N11,B001EH55HG,5,1266969600
A1K81N1M4OXEVT,B001EH55HG,4,1265760000
A3EFH8G9M2F8G3,B001ERQQJ2,1,1238112000
A1108290OI2D06,B001ERQQJ2,3,1239408000
A2F1OK2DBXGRKR,B001ERQQJ2,1,1292457600
ASSVHOXYB4OSD,B001ERQQJ2,1,1238284800
AWTTSSUCZML8U,B001ET7WXE,5,1252713600
ALQR5DMN3K1BN,B001ET7WXE,5,1256860800
A1VB6CR24GTCZJ,B001ET7WXE,5,1247961600
A14YUAKKPRJYST,B001ET7WXE,5,1242777600
A354SYPC9JNF08,B001ET7WXE,3,1238803200
A17MSWVCWDFDVI,B001EVBDXW,1,1248566400
A6DRNQX5QY7XO,B001EVBDXW,2,1282435200
A16HVB3XI8TNJG,B001EVBDXW,5,1366070400
ACQGOOHS505GZ,B001EVHPWA,2,1294790400
A12QWSE5S07L34,B001EX5VS8,4,1236643200
A91OI3IQ44Z9,B001EX5VS8,5,1234569600
A2FQDSUBDAMTAT,B001EXDXDI,5,1292976000
A1H1MTCE9G3YO8,B001EXEO86,5,1362614400
A2HBF54HKZAQ4M,B001EXEO86,5,1373500800
A27UONRQKPRL36,B001EXEO86,5,1272240000
A25EUQVMQF2LLG,B001EXEO86,3,1261785600
A2RENQY80HPTSI,B001EXEO86,5,1324857600
A1R9PWDJOYTPA7,B001EXEO86,5,1396483200
A3MIOR19H1SE3R,B001EXEO86,1,1266364800
A36SQHQ2QPX6YC,B001EXEO86,5,1279065600
A2BJZM7ZI8HH5C,B001EXEO86,5,1302739200
AWLIA2WF36I5T,B001EXEO86,5,1297900800
AUSIK73BHKWUH,B001EXEO86,5,1265414400
A86J8NWMJY6TH,B001EXEO86,1,1267142400
ACJ266NKGKQKI,B001EXWEQA,5,1339545600
A1PG7IK7R174EO,B001EXWEQA,5,1270857600
A3DBSTGY38473F,B001EYVV2M,5,1299369600
A1ZI95TK0UWZ4E,B001EYVV2M,5,1281830400
A3VGY0U2QD0UQW,B001EYVV2M,3,1256083200
A4AFJQPVZUUGF,B001EZJ9R0,5,1389657600
A1FU9FR356ONQA,B001F045KA,3,1268697600
A2OOPWX0KROPDW,B001F045KA,5,1290902400
A3LIC994TP9I19,B001F1Q1V0,5,1256083200
A3FJKC4VVKC5A,B001F23DUG,2,1257724800
A14XT46HTVQWT5,B001F23DUG,5,1233014400
A1L57KNH6Z4FHE,B001F23DUG,5,1226102400
A1J3RME9E2AQJ3,B001F23JO6,5,1270166400
AHIE8DZNCWCKF,B001F2RB0Y,5,1362787200
A377UNXTYSBHAZ,B001F2RB0Y,4,1356393600
A1Z0E57WL12N9Q,B001F34NU4,1,1256947200
A2NVQM5H3RS1SL,B001F34NU4,5,1254268800
AC9KD4CWP7QVA,B001F34NU4,5,1259798400
A31U4KK99ZEVEJ,B001F34NU4,5,1248998400
A1FUC3KBJEBHUQ,B001F34NU4,5,1264464000
AH3RL0ZB7S426,B001F34NU4,2,1296864000
A348ZM71JC1UTR,B001F34NU4,1,1344988800
A3OD5XSWKWOPP7,B001F34NU4,3,1292544000
A1DRWVPKUHNTAU,B001F6HEHU,5,1269820800
AAGDMDSXQPN5L,B001F6VJR6,1,1246060800
AQZ13WUXEH7B3,B001F7MGW2,5,1287878400
A12B2K3K8NKTL5,B001F7MGW2,5,1265500800
A1XJD8V0AOO9YB,B001F7MGW2,5,1316822400
A3GEGNGCEU79FR,B001F7MGW2,3,1293321600
A31UII7C6433IS,B001FA0DTC,5,1300579200
A10IMDFNGOLA9T,B001FA0DTC,5,1389225600
A3FXYFMEXXMG8S,B001FA0DTC,5,1325462400
A2X5P2VS347498,B001FA0DTC,5,1290988800
A3NPA88WPIBPC3,B001FA0DTC,5,1378944000
A18S84VJR3XI9A,B001FA0DTC,3,1392076800
A32P6TVC3E9J9P,B001FA0DTC,4,1339718400
A366SEU3F4FWSE,B001FAVBKM,1,1243814400
A2RYU9URGZSURV,B001FC3AY0,4,1246665600
A3TFNUW88T9203,B001FC3AY0,1,1304035200
A11BQOULVWO4PS,B001FC3AY0,4,1232582400
A3V4P3U8J6LRH8,B001FC3AY0,1,1329782400
AC0BLSGFUJ728,B001FC3AY0,5,1224720000
A3LM91N64KMLNM,B001FC3AY0,4,1263168000
AWDFI2F1YEGTO,B001FC3AY0,4,1247097600
A1BNZ44X0JU2PN,B001FC3AY0,5,1224633600
AVJ1XZQ051TNO,B001FC3AY0,4,1224806400
A9LKB0MUQIVG,B001FC3AY0,4,1328054400
ABXANRX4GPYRZ,B001FC3AY0,5,1246233600
AYUMX1UNKL4YV,B001FC3AY0,5,1223337600
A1FMN0SP1BYVGZ,B001FC3AY0,4,1224720000
A2YT63MGG1IRSC,B001FC3AY0,5,1232236800
AEQTZASIKHSJJ,B001FC3AY0,5,1224979200
A2FPTTCGP3MVB8,B001FC3AY0,1,1311984000
A1GNAKY0CMC54B,B001FC3AY0,2,1381104000
A3UVFOPHV1PCJT,B001FC3AY0,4,1245196800
A3S68DSZLDF3YC,B001FC3AY0,4,1250899200
A3F1T923047NVZ,B001FC3AY0,1,1330732800
A2DXSYWEK6KQ5F,B001FC3AY0,5,1224720000
AAFLZIAJHYCRF,B001FC3AY0,1,1293408000
A26V4XGE8M9RR0,B001FC3AY0,1,1314576000
A3MLAO2FT5RVK3,B001FC3AY0,5,1224979200
AKOXB64VKKP7V,B001FDH0TA,4,1276646400
A1UXVA66S5TIW4,B001FG4JBO,2,1250467200
A1ZO28MUCQSKBA,B001FI6WWQ,3,1237593600
A3DET063GQRQT9,B001FOA69A,5,1306972800
AGEVQWH7XYOJ,B001FOA69A,5,1309305600
A2249QSLDZ3KYO,B001FOA69A,5,1310947200
AVFYHYE9SSZ8G,B001FOS0OS,5,1245715200
A21S2QZUVFT5T4,B001FQXZ6O,5,1222300800
ALAAP48IHH0MM,B001FQXZ6O,4,1289174400
A38DQRKNPBQTS8,B001FQXZ6O,5,1302307200
A3T0LYEZJMMY57,B001FT08ZM,5,1326153600
A3JC7NKVO70AAH,B001FU3QG4,4,1254441600
A2GDL8EHHEE7UW,B001FVKFZS,2,1248998400
A27E9MFRQZ4TIB,B001FW9INC,5,1390780800
ADWCU5KL44AKX,B001FWFWX2,5,1278288000
A1ZX66XVF10BBZ,B001FWI51S,5,1277337600
A7AMUL0G3MB2C,B001FWIARM,5,1376784000
A2E4KS1W4WJH3G,B001FWK69M,5,1313971200
A1R3LPLWNAYGSV,B001FWK69M,5,1275868800
A18WLBMEU7O9MA,B001FYDNEA,5,1363046400
A1DSLIJQQX0F8J,B001FYDNEA,5,1262390400
A1UB0AUG772KQY,B001G0SV0E,2,1249689600
A553XUZQ3DKZL,B001G8DHUA,4,1384300800
A1JS8L2BR69OT3,B001G8TRB8,4,1224028800
A2F6Y4PQHBB364,B001GAYI42,5,1270684800
A2ME2DUU7H01LV,B001GAYI42,5,1228521600
A3PAYT2SQY7J3H,B001GAYI42,5,1269388800
A1K8WWYQYUYWBO,B001GAYI42,5,1242000000
A153LZTWSKK9I9,B001GAYI42,3,1297036800
A2YJRYR22RNTXS,B001GAYI42,5,1246838400
A1S791UX2PUUJI,B001GAYI42,5,1311811200
A13DS18ZDF5TZ1,B001GAYI42,5,1253232000
A3PNWG4FPJ2LMI,B001GAYI42,5,1261958400
A2KII3PAXBAORN,B001GAYI42,5,1287964800
A2ERPXOE4TB8L4,B001GAYI42,5,1229385600
A2HI3ZJ72GCX1U,B001GAYI42,5,1302307200
A3C2IN1IUIMRQ,B001GAYI42,5,1293408000
A2NE1ST21T7MOX,B001GAYI42,5,1232841600
A3J8A5L5AF5TX9,B001GAYI42,1,1287878400
A2B50HBXY5G658,B001GAYI42,4,1261094400
ADW475HFN87ZP,B001GAYI42,5,1249084800
A3C8OWKS6A9NRR,B001GAYI42,1,1282694400
A30ZKM0T2WIS4E,B001GAYI42,5,1276732800
AXTZX2OXM5C59,B001GCCSRE,2,1245888000
A3FBMU5J2CYN7P,B001GCCSRE,1,1404950400
A3J8RYMMSNEP4T,B001GCCSRE,5,1287360000
A2A52EATFDQJ1P,B001GCCSRE,5,1391212800
A38JG7MF3YF31Y,B001GCCSRE,5,1293321600
AYR3SWOAR696,B001GCCSRE,1,1285113600
AZNNIVT2R0W0L,B001GCCSRE,5,1266278400
A3SN658Q80B84L,B001GCCSRE,5,1246320000
A6JF7A3RLC5RV,B001GL8O5A,2,1238889600
AOX3VWNE6AZHD,B001GL8O5A,5,1303257600
A2AZPM0AZ930CG,B001GL8O5A,1,1253577600
A2YECZ8PQNB91G,B001GL8O5A,1,1304380800
AZ515FFZ7I2P7,B001GL8O5A,4,1227830400
A788V1MC6N3SM,B001GL8O5A,1,1247443200
AAZQ7W01KBDIM,B001GL8O5A,3,1257379200
AN062587RDAZE,B001GL8O5A,3,1235174400
A107TT54PZW3Z9,B001GLZPXE,5,1264550400
A15CG47TI3REEX,B001GRIWIS,4,1224547200
A3HALIF58PSE5M,B001GRVO7E,3,1325894400
ALW59BOGKCTIV,B001GS0BWM,5,1227830400
A103FJLCYC7X8S,B001GV5ACA,5,1238198400
A1AM9TO2B7ADK9,B001H9MDC6,1,1266364800
A6WO9Y3GJ29H4,B001H9MDC6,1,1261008000
AMPZD8VATCGZO,B001HHYKVU,4,1235865600
A1A4PMWUYSURYD,B001HHYKVU,1,1268179200
ADLVFFE4VBT8,B001HIJOLA,5,1243382400
A2R26LEFU67AAH,B001HNS8HQ,1,1234137600
A2REVM8FEL657F,B001HT5HR4,1,1231459200
A379AZ8NSROY4W,B001HTJVQC,5,1389398400
A1HIFQBR85RB46,B001I0T92Q,2,1356480000
A1JBOZCO8JP4JE,B001I0T92Q,5,1370390400
A3FVL22SD7E7KE,B001I0T92Q,1,1401148800
A15QE56OD514MU,B001I0T92Q,5,1321660800
A3SF6PXZ34VFFM,B001I0T92Q,4,1307750400
A2KKEK1OS9NY4V,B001I0T92Q,5,1379548800
AYI9RQ4YYM9W1,B001I0T92Q,4,1331510400
A3QXIOHJTO5INJ,B001I0T92Q,5,1330214400
A2H2OBQ0TCUJM,B001I0T92Q,5,1327276800
A2HS8KQYKTRA4P,B001I0T92Q,5,1271548800
A1CQJYMTE8C6WJ,B001I0T92Q,1,1257638400
A5RFBT6P1NB5Q,B001I0T92Q,5,1326931200
A299V0KF0BG4PA,B001I0T92Q,5,1361664000
AFPNOJ5W6YLRA,B001I0T92Q,5,1324166400
A2N3S2QETASELV,B001I0T92Q,4,1353888000
A2CPJBUQX5ZAVL,B001I0T92Q,5,1404604800
AP2ZXWCLTJR01,B001I0T92Q,5,1316822400
A15E1S6YG55CUP,B001I0T92Q,5,1301788800
A29FB1G32UZI3N,B001I0T92Q,1,1295740800
A3IDTBFGOJN8DW,B001I0T92Q,2,1297900800
AHMPKIN3AU24N,B001I0T92Q,5,1237161600
A1PWMGF3VUQ6B7,B001I0T92Q,5,1259107200
A348MMJ1PG7W9X,B001I0T92Q,3,1321660800
A33CQPM9SP18D1,B001I0T92Q,5,1287619200
A21ORS8A7EI3WR,B001I0T92Q,5,1368662400
A1F33VGPX7J7JX,B001I0T92Q,5,1396051200
AM17L8ROZZ3CI,B001I0T92Q,1,1262908800
A2LPO31TJ8N54U,B001I0T92Q,5,1335657600
A1W9DSXT3DIYHJ,B001I0T92Q,5,1287273600
A1EKIN00CX502E,B001I0T92Q,5,1331078400
A3GYLWOWE96TE0,B001I0T92Q,1,1387238400
A3SVWBQN048ATO,B001I0T92Q,1,1358985600
A3AHEEK18UNDY5,B001I0T92Q,4,1246147200
A2T3O87JETI2HO,B001I0T92Q,3,1224892800
A3BMMUJVNWLC0G,B001I0T92Q,5,1308787200
AP0Z8XGE30IBH,B001I0T92Q,5,1344470400
A2UB9WPTVO3IA4,B001I0T92Q,1,1300752000
A387ZFQW7M89F,B001I0T92Q,3,1338940800
A2ZDFZ7SGZ7E22,B001I0T92Q,4,1393632000
A1LLV9Z8RKKZ0L,B001I0T92Q,4,1309564800
A2VZGCHG3KNJGV,B001I0T92Q,3,1313366400
A1X1Z9PPA9LDO7,B001I0T92Q,5,1327363200
ASTXQ6WASERQW,B001I0T92Q,5,1360108800
A1L5508DW6TF01,B001I0T92Q,5,1314662400
A3TSXTU04QHYUH,B001I0T92Q,2,1345248000
AAQ5IFBO7YM9D,B001I0T92Q,5,1291420800
A1DGG7VP30CFIL,B001I0T92Q,5,1278460800
AC8N587Z5QM1P,B001I0T92Q,4,1309392000
A1B3NHXC8HY9G5,B001I0T92Q,5,1361145600
A2WI2EWRASXEAW,B001I0T92Q,1,1274745600
A1W8WNWJADS6Y4,B001I0T92Q,5,1360368000
A35J7Q4Y1TEHU5,B001I0T92Q,5,1394755200
A2TRZA9A01ICC6,B001I0T92Q,5,1394496000
A2K5XPRLQIQRBX,B001I0T92Q,5,1356566400
A28L71B4EOIFGL,B001I0T92Q,5,1296950400
A16I3372CL7MU,B001I0T92Q,5,1285545600
AWXI444SC6SS,B001I0T92Q,5,1370304000
A2PMERX2KH33LX,B001I0T92Q,5,1391644800
A33XUA27K465HU,B001I0T92Q,4,1361491200
A1MBK908Z17HLJ,B001I0T92Q,5,1310774400
A3PUURT92P8LL0,B001I0T92Q,3,1224201600
A47S2PL5Z77J8,B001I0T92Q,3,1373673600
A3HM22E5I2LUO9,B001I0T92Q,1,1327363200
A238PQJCPYMASU,B001I0T92Q,5,1313452800
A2OM77OVT83L37,B001I0T92Q,5,1382486400
A2CSPEV9RQKWKD,B001I0T92Q,5,1387324800
A18X6MVVUE55SP,B001I0T92Q,5,1304380800
A1CMSZGB8VYAY4,B001I0T92Q,5,1361145600
A1DE9TVBOVWXP1,B001I0T92Q,5,1258675200
A1POTROCS5JFSZ,B001I0T92Q,1,1339977600
A1I60MBAQPRP1R,B001I0T92Q,1,1372291200
A370TO1JE9ZXR8,B001I0T92Q,5,1330646400
AZA4EZ69ASNET,B001I0T92Q,1,1367798400
AD3EX5UG7UZPB,B001I0T92Q,4,1346025600
A3PY39SMV6BT5Z,B001I0T92Q,5,1384128000
A3VOREHPNO2758,B001I0T92Q,4,1386460800
AK27WJZU7DQRY,B001I0T92Q,5,1235088000
A2B51SS0ODHONN,B001I0T92Q,4,1368489600
AGI184WCALGXG,B001I0T92Q,1,1334188800
A23Q9G7QH2UHPE,B001I0T92Q,5,1339113600
A2LN9DENQ0UVJX,B001I0T92Q,1,1347840000
ASXQUZ24RI1GT,B001I0T92Q,5,1326240000
A1CAULSHQN1CWR,B001I0T92Q,4,1321401600
A496I3R9QH2B4,B001I0T92Q,3,1394668800
A1192LJLRP6202,B001I0T92Q,5,1389052800
A2QIOI1Z0XQMSZ,B001I0T92Q,4,1345939200
A3RHV3JVBLY9MX,B001I0T92Q,2,1305590400
A3AZ9HHHM4H8U2,B001I0T92Q,2,1273881600
A3M0NK5L2YLMCQ,B001I0T92Q,3,1390089600
AZDAE5FL4JEVR,B001I0T92Q,5,1306800000
ATNJY1AP9W1O5,B001I0T92Q,5,1253491200
A1J16ISFM7094C,B001I0T92Q,5,1245110400
A61OMW1WGX4O,B001I0T92Q,5,1332547200
A1T4SOQKCDW0YW,B001I0T92Q,5,1391212800
A11AVF6LYU2KOE,B001I0T92Q,4,1374710400
A2UODTKHD7YE0P,B001I0T92Q,4,1346025600
A2D6SRTLKSR5UL,B001I0T92Q,3,1367625600
A3BF5V4V16CKT4,B001I0T92Q,2,1393804800
A7PKORR0BPINN,B001I0T92Q,4,1255824000
A55Q1S0OBTHPJ,B001I0T92Q,3,1362009600
A3H651S6BFMVL,B001I0T92Q,4,1311638400
A361RQGBQJ20DW,B001I0T92Q,5,1402099200
A2MQJX9KL384HZ,B001I0T92Q,1,1389657600
A29D4DPZMU5JAT,B001I0T92Q,4,1319328000
A2Z8Q5ZUWV20RY,B001I0T92Q,5,1332028800
A2EY4U8WUJ5FJM,B001I0T92Q,5,1238803200
A32KREGJ1LTSQK,B001I0T92Q,2,1277164800
A1YC0EBOT2CLZI,B001I0T92Q,4,1310515200
A28NGRR0Q1A2NU,B001I0T92Q,5,1292198400
AJAU4RNH13ZG0,B001I0T92Q,1,1392163200
A1U3E4JCFEYQ5K,B001I0T92Q,5,1309046400
A1KS95VBW2SXFS,B001I0T92Q,5,1343606400
A35Z3IOJI5Z8VM,B001I0T92Q,4,1257465600
A94SN6AHEBYFN,B001I0T92Q,4,1394323200
A1QNSU3FLUAGS1,B001I0T92Q,5,1364601600
AM2PAP6COUV5J,B001I0T92Q,4,1279238400
A1V9AVWVHGHGOB,B001I0T92Q,5,1243209600
A18NJI9Y8WRGQG,B001I0T92Q,5,1382400000
AF8T097XWOUA8,B001I0T92Q,5,1344988800
A9GQ8NMEB4AHN,B001I0T92Q,4,1323993600
A13WUHIJKX9Y1F,B001I0T92Q,3,1228953600
A207G6DL5D61W,B001I0T92Q,4,1312675200
A2YOVFP18HLQH7,B001I0T92Q,4,1313107200
A6OIUBXC8IY6U,B001I0T92Q,2,1266537600
A1QG3JF3CN7QFQ,B001I0T92Q,5,1331596800
A3ULCN2LPKIAMY,B001I0T92Q,2,1303948800
A2KN736ZU5R1AC,B001I0T92Q,4,1236729600
A169GGECFPJCU0,B001I0T92Q,4,1290038400
AQHXZAFT2UTS8,B001I0T92Q,4,1353974400
ALFYSYCXJT3BA,B001I0T92Q,5,1241654400
AIORFW8YA1TTR,B001IDTMW0,2,1232928000
A1SZWPR7W5WBEJ,B001IDTMW0,1,1236643200
A354M9SZP93W34,B001IHWHG4,3,1237161600
A1DAN5MAG7VX6Y,B001IHWHG4,5,1238025600
A21SKL9TTFYD6M,B001IJVYPC,1,1226361600
AUYY1AY5DXBPZ,B001IJVYPC,3,1238716800
A1Y28DQRXCG5K8,B001IJVYPC,5,1250467200
A2SDW0HL0T2OT0,B001IJVYPC,5,1273622400
AGN35QVU6YPT8,B001IKKB82,5,1399420800
A20XF5AYEL4QJA,B001ILVMBQ,5,1233014400
A1VB4G14LROBSE,B001ILVMBQ,5,1233792000
A2PJJEYHP2R5LT,B001ILVMBQ,2,1241654400
A3I7IAKM0FQJ8U,B001ILVMBQ,5,1234051200
A3YIJ4V7852EK,B001ILVMBQ,5,1227916800
AFCFQZWVOKSMC,B001ILVMBQ,5,1232928000
A12I6DEZF2WCVA,B001ISQWSC,5,1379894400
A6ZZYNNT5VAO8,B001ISQWSC,5,1355616000
A1TV3DW8OSQPCR,B001ISQWSC,5,1308614400
A1JP2SG47J0G6Y,B001ISQWSC,5,1401926400
A2G1RAJ9T81RVT,B001ISQWSC,5,1297209600
A1PFTIN1GVTH84,B001ISQWSC,4,1357430400
A8P1OJ6G775V7,B001ISQWSC,5,1282089600
A349AG17F9M7O0,B001ISQWSC,1,1296518400
A1NDRSMDO2D3BB,B001ISQWSC,4,1275436800
A1ZJY9RHVGSJF9,B001ISQWSC,5,1400976000
AO5QBNCXTVSUQ,B001IZ5L1E,4,1338076800
A3784WU7BPAZDP,B001IZ5L1E,1,1255996800
A2VRMKH024QL5G,B001IZ5L1E,4,1258934400
A30MT6BMO3S6HN,B001IZ5L1E,1,1251244800
A34RWSQLOEIL3D,B001IZ5L1E,1,1259280000
A14ZJ0Z0O9RC8K,B001IZ5L1E,1,1251590400
AAJRM05AKTMQK,B001IZ5L1E,5,1257465600
A23JZ91FCEQJ4C,B001IZ5L1E,2,1282089600
AMB0PXANK226M,B001IZ5L1E,1,1248048000
ASA1KJX1R3XUR,B001IZ5L1E,5,1268092800
A9MLZARXJ4GBZ,B001J1Y7IA,5,1294099200
A2WOGDVJSDXTKK,B001J1Y7IA,4,1292198400
A3ALDI8LM5L3DK,B001J1Y7IA,5,1295740800
A3I5QDVHHK6X5I,B001J1Y7IA,5,1249084800
A194MNDYFHXI1V,B001J1Y7IA,5,1317340800
A2CMSAR02WW3QZ,B001J1Y7IA,1,1240876800
AWHRD1IX0KHJ1,B001J1Y7IA,4,1285718400
A3AJL5S4B54YGR,B001J1Y7IA,5,1303430400
AKNMD9V1W09PC,B001J1Y7IA,4,1274918400
A3EZ1L463NJMIH,B001J1Y7IA,5,1286409600
AL8AEWRW76A7C,B001J3SFJK,3,1265328000
A1LWW8MOITWLWB,B001J8DMLG,5,1249344000
A2AZSXP1JTTI8N,B001J8DMLG,2,1276473600
A3QG6S05GLCDQV,B001J8DMLG,4,1284422400
AJMFGI8WJK62W,B001J8DMLG,3,1243296000
A2AF0NOCM71J0B,B001J8INUG,5,1291507200
A2N10M1J3KJZK4,B001J8INUG,4,1294963200
AEM57NVIFQ8B9,B001JHYKQS,5,1245283200
A2CJODLRYT16CP,B001JHYKQS,5,1241136000
A2NW4GICXSLUVZ,B001JIV8ZS,4,1285372800
